file_path,labels
/content/drive/My Drive/iMaterialist2000/57b19a2c20f28f47f261644b-large.jpg,Casual Dresses;Red;Female;Linen;Cotton;Round Neck;Long Sleeved;Vintage Retro
/content/drive/My Drive/iMaterialist2000/5453c00e90c776627ec3faf9-large.jpg,Female;Faux Fur;Turtlenecks;Quilted;Long Sleeved;Furry
/content/drive/My Drive/iMaterialist2000/55e139f430f6972fa5af7609-large.jpg,Cargo Pants;Male;Cotton;Camouflage
/content/drive/My Drive/iMaterialist2000/5909b59979713647e56aeb9e-large.jpg,Formal Dresses;Female;Lace;Shoulder Drapes;Short Sleeves;Bodycon
/content/drive/My Drive/iMaterialist2000/569530efc358930e3540770a-large.jpg,Corsets;Blue;Black;Purple;Red;Female;Lace;Satin
/content/drive/My Drive/iMaterialist2000/58fef5d58a81cc66a96700c9-large.jpg,Female;Off The Shoulder;Stripes;Long Sleeved
/content/drive/My Drive/iMaterialist2000/57f26b15219d8b2cf42a8b17-large.jpg,Dress Shirts;Male;Cotton;Collared;Long Sleeved
/content/drive/My Drive/iMaterialist2000/580ed15ec71446212a593181-large.jpg,Casual Pants;Green;Black;Female;Rayon;Plaid
/content/drive/My Drive/iMaterialist2000/59511470ddc62f70d298721b-large.jpg,Purple;Female;Spandex;Backless Dresses;Sleeveless;Spaghetti Straps
/content/drive/My Drive/iMaterialist2000/560b8819ee425c6d0e52f6c3-large.jpg,Casual Dresses;Neutral;Spandex;Polyester;U-Necks;Short Sleeves;Summer
/content/drive/My Drive/iMaterialist2000/55a8e85cfc01aa5dba7ecbde-large.jpg,Capri Pants;Male;Cotton;Spandex;Round Neck;Geometric;Short Sleeves
/content/drive/My Drive/iMaterialist2000/57be8ce27e3cb95fd970c6a1-large.jpg,Hoodies & Sweatshirts;Female;Fleece;Turtlenecks;Long Sleeved
/content/drive/My Drive/iMaterialist2000/5752fd478a652b6106c29e62-large.jpg,Capes & Capelets;Black;Female;Faux Fur;Furry
/content/drive/My Drive/iMaterialist2000/59e4424842102e3387046ba5-large.jpg,Pajamas;Neutral;Cotton;Round Neck;Long Sleeved
/content/drive/My Drive/iMaterialist2000/576652f5e9ae200e672c3841-large.jpg,Party Dresses;Female;Cotton;Polyester;V-Necks;Ruched;Sleeveless;Bodycon
/content/drive/My Drive/iMaterialist2000/536001591844da0c866ec732-large.jpg,T-Shirts;Pink;Black;Female;Cotton;Round Neck;Hearts;Short Sleeves;Printed
/content/drive/My Drive/iMaterialist2000/580c8f260b0866211542f04e-large.jpg,Jumpsuits Overalls & Rompers;Female;Sleeveless
/content/drive/My Drive/iMaterialist2000/5719e3733a698c7a2392a692-large.jpg,Swimsuits;Black;Female;Polyester
/content/drive/My Drive/iMaterialist2000/53a8fa85c9c4ce0e84928f27-large.jpg,Beige;Female;Knit;Lace;Round Neck;Crochet;Long Sleeved;Vintage Retro
/content/drive/My Drive/iMaterialist2000/53929f4a2727530dc5a59f64-large.jpg,Tank Tops;Black;Neutral;Cotton;U-Necks;Sleeveless;Printed
/content/drive/My Drive/iMaterialist2000/5808015f9979f06fced318ba-large.jpg,Skirts;Female;Round Neck;Hearts;Short Sleeves
/content/drive/My Drive/iMaterialist2000/58e122dd2958f155b01186c9-large.jpg,Pink;Black;White;Neutral;Cotton;V-Necks;Sleeveless;Spaghetti Straps
/content/drive/My Drive/iMaterialist2000/55519eb185dd02101a24d7a6-large.jpg,Pencil Skirts;Gray;Female;Wool
/content/drive/My Drive/iMaterialist2000/546ed1723dabbe7067d085e4-large.jpg,Party Dresses;Female;Cotton;Round Neck;Polka Dot;Sleeveless;Bodycon
/content/drive/My Drive/iMaterialist2000/5735775bb466035d16e59e94-large.jpg,Swimsuits;Black;White;Female;Chiffon;Sleeveless
/content/drive/My Drive/iMaterialist2000/5694fd35acd4ba51b4fd77a6-large.jpg,Blouses;Female;Chiffon;U-Necks;Sleeveless;Peplum
/content/drive/My Drive/iMaterialist2000/5a082e2dce700d6a3c9b7eaf-large.jpg,Robes;Neutral
/content/drive/My Drive/iMaterialist2000/55af55ee66b0b7406e50f8cf-large.jpg,Casual Dresses;Blue;Female;Off The Shoulder;Floral;Ruffles;Puff Sleeves;Summer
/content/drive/My Drive/iMaterialist2000/590bff113c368836e4da521c-large.jpg,Blouses;Female;Polyester;Off The Shoulder;Floral;Long Sleeved
/content/drive/My Drive/iMaterialist2000/575cda74242c4660b8cfc8aa-large.jpg,Casual Shorts;Blue;Male;Cotton
/content/drive/My Drive/iMaterialist2000/59f45ae94c9b2b318c976064-large.jpg,Jumpsuits Overalls & Rompers;Female;V-Necks;Sleeveless
/content/drive/My Drive/iMaterialist2000/5297a70595afd60f73e112df-large.jpg,Blouses;Female;Chiffon;Lace;Round Neck;Short Sleeves;Peplum
/content/drive/My Drive/iMaterialist2000/53a54c6dc2c6f70dcfee36b0-large.jpg,Clubbing Dresses;Black;Female;Round Neck;Mesh;Long Sleeved;Rhinestone Studded
/content/drive/My Drive/iMaterialist2000/595a094a94680970b3f29d99-large.jpg,Trousers;Female;Floral
/content/drive/My Drive/iMaterialist2000/596d01e267b43d4b8d8e6530-large.jpg,Dresses;Neutral;Sweetheart Neckline;Crochet;Sleeveless;Pleated
/content/drive/My Drive/iMaterialist2000/563e1bcd9204ce09ef09254d-large.jpg,Jackets;Male;Turtlenecks;Quilted;Long Sleeved;Furry
/content/drive/My Drive/iMaterialist2000/5367b2a17ab0510da6c6c36e-large.jpg,Dress Shirts;Male;V-Necks;Short Sleeves;Printed
/content/drive/My Drive/iMaterialist2000/51e5f382e8319f2d9f87ce7a-large.jpg,Skirts;Female;Round Neck;Summer
/content/drive/My Drive/iMaterialist2000/550ce3e6c4bc1f1afb1a12fa-large.jpg,Jackets;Male;Round Neck;Long Sleeved
/content/drive/My Drive/iMaterialist2000/552deed09bebe00f064c1b31-large.jpg,Dresses;Black;Female;Turtlenecks;Long Sleeved;Bodycon
/content/drive/My Drive/iMaterialist2000/5649a7a9fdd4bc4a0394883e-large.jpg,Party Dresses;Red;Female;Round Neck;Long Sleeved;Bodycon
/content/drive/My Drive/iMaterialist2000/562746777a24a203d45fd524-large.jpg,Suits & Blazers;Female;V-Necks;Long Sleeved
/content/drive/My Drive/iMaterialist2000/53e35a984497c52778fd7187-large.jpg,Female;Faux Fur;Long Sleeved;Furry
/content/drive/My Drive/iMaterialist2000/58231958ef99ff4745d77fd3-large.jpg,Thongs;Female;Nylon;Lace;Hearts;Embroidered
/content/drive/My Drive/iMaterialist2000/5468b1680451680ef2dda77e-large.jpg,Female;Wool;Round Neck;Long Sleeved;Furry
/content/drive/My Drive/iMaterialist2000/5780b3cb2b3bd8787faf5d66-large.jpg,Yoga Pants;Orange;Purple;Red;Female;Nylon
/content/drive/My Drive/iMaterialist2000/53b9013ed9113922c25bc721-large.jpg,Casual Dresses;Female;Chiffon;V-Necks;Ruched;Sleeveless;Spaghetti Straps
/content/drive/My Drive/iMaterialist2000/5433a1f511c1a10a999336c3-large.jpg,Male;Knit;Round Neck;Long Sleeved;Furry
/content/drive/My Drive/iMaterialist2000/5354e7577360462eaf7a7575-large.jpg,Blouses;Female;Chiffon;Round Neck;Floral;Short Sleeves;Hollow-Out
/content/drive/My Drive/iMaterialist2000/5426d258f420dd0298eade3b-large.jpg,Leggings;Female;Velvet;Denim
/content/drive/My Drive/iMaterialist2000/58f18a5727b18b1b109ac2d0-large.jpg,Crop Tops;Gray;Red;Female;Turtlenecks;Sleeveless
/content/drive/My Drive/iMaterialist2000/57153d09ae8c9357aa20fee3-large.jpg,Swimsuit Cover-ups;Black;White;Female;Lace;V-Necks;Crochet;Long Sleeved;Summer
/content/drive/My Drive/iMaterialist2000/537afbce796f681835dcf780-large.jpg,Nightgowns;Female;Lace;V-Necks;Sleeveless;Spaghetti Straps
/content/drive/My Drive/iMaterialist2000/57cfe5f5ef26ce23415b1278-large.jpg,Blue;Female;Denim;Ripped
/content/drive/My Drive/iMaterialist2000/59721ceaced18e7b5e0eeda0-large.jpg,Skirts;Beige;Black;Red;Neutral;Tulle;Mesh;Pleated
/content/drive/My Drive/iMaterialist2000/58dbbfb1df308b7027d5697d-large.jpg,Blouses;Blue;White;Yellow;Female;Chiffon;Round Neck;Ruffles;Sleeveless;Peplum
/content/drive/My Drive/iMaterialist2000/569942a0e16bed0cab9eb108-large.jpg,Skirts;Black;White;Female;Lace;Fringe;Embroidered
/content/drive/My Drive/iMaterialist2000/55fd856cca68485423c03d9a-large.jpg,Athletic Sets;Female;Spandex;Round Neck;Short Sleeves
/content/drive/My Drive/iMaterialist2000/5440d64b3021ba61712f0550-large.jpg,Hoodies & Sweatshirts;Female;Round Neck;Long Sleeved;Printed
/content/drive/My Drive/iMaterialist2000/5674ba0eb371b47d8f30f94f-large.jpg,Yoga Pants;Neutral
/content/drive/My Drive/iMaterialist2000/56dba4c54b3f63391768cf74-large.jpg,Trench Coats;Black;Male;Wool;Long Sleeved
/content/drive/My Drive/iMaterialist2000/549d82f254722310278e2515-large.jpg,Casual Dresses;Female;Chiffon;Round Neck;Long Sleeved;Bodycon
/content/drive/My Drive/iMaterialist2000/538b45f3ec2d0d0ea27ecbe5-large.jpg,Dresses;Female;Knit;Round Neck;Mesh;Sleeveless;Bandage
/content/drive/My Drive/iMaterialist2000/583d2afec623e0209323b80d-large.jpg,Yoga Pants;Female
/content/drive/My Drive/iMaterialist2000/58a7c5f74c505271b6e43708-large.jpg,Female;Knit;Turtlenecks;Sleeveless;Bodycon
/content/drive/My Drive/iMaterialist2000/5220b7111c238832bb6c29da-large.jpg,T-Shirts;Blue;Neutral;Cotton;Round Neck;Short Sleeves;Printed
/content/drive/My Drive/iMaterialist2000/561d33387aba022470341797-large.jpg,Hoodies & Sweatshirts;Female;Fleece;Round Neck;Long Sleeved;Printed
/content/drive/My Drive/iMaterialist2000/591e8d3fbbad2827dd82fbfa-large.jpg,Trousers;Blue;Black;Male;Denim;Fleece;Ripped
/content/drive/My Drive/iMaterialist2000/57446f1205c15f5d61a11652-large.jpg,Blouses;Black;White;Female;Cotton;Collared;Long Sleeved;Peplum
/content/drive/My Drive/iMaterialist2000/54dc1583c4e7a70e59c931b2-large.jpg,Blouses;White;Female;Lace;Round Neck;Short Sleeves;Summer
/content/drive/My Drive/iMaterialist2000/597868a896e19a70647f369a-large.jpg,Dresses;Female;Off The Shoulder;Floral;Short Sleeves
/content/drive/My Drive/iMaterialist2000/59157ace78f8bc78c6982ef3-large.jpg,Tank Tops;Female;Racerback;Sleeveless
/content/drive/My Drive/iMaterialist2000/538d2d4dbb95e777cdbf3571-large.jpg,Wedding Dresses;Female;Tulle;Lace;V-Necks;Short Sleeves;Embroidered
/content/drive/My Drive/iMaterialist2000/5760b57e5a8b6e621f46e709-large.jpg,Male;Fringe;Printed
/content/drive/My Drive/iMaterialist2000/550293182e06167b5bfbd460-large.jpg,Dresses;Female;Round Neck;Tie Dye;Sleeveless;Summer
/content/drive/My Drive/iMaterialist2000/58e1ed1ab957d22eeba51219-large.jpg,Casual Dresses;Green;Orange;Pink;Black;White;Purple;Red;Female;Chiffon;V-Necks;Sleeveless;Tunic
/content/drive/My Drive/iMaterialist2000/54817d962545646880356bd1-large.jpg,Peacoats;Female;Wool;Long Sleeved;Furry
/content/drive/My Drive/iMaterialist2000/5398194a1d78650c8671ab39-large.jpg,T-Shirts;White;Female;Cotton;Polyester;Round Neck;Short Sleeves;Printed
/content/drive/My Drive/iMaterialist2000/586f4765b1dc3d6f9e349507-large.jpg,Casual Dresses;Blue;Black;White;Red;Female;V-Necks;Ruffles;Sleeveless;Pleated
/content/drive/My Drive/iMaterialist2000/57c6805dcb51b51f90351f80-large.jpg,Hoodies & Sweatshirts;Gray;Black;Female;Fleece;Turtlenecks;Long Sleeved
/content/drive/My Drive/iMaterialist2000/58dcacc23864eb54db2bf1dd-large.jpg,Bodysuits;Female
/content/drive/My Drive/iMaterialist2000/564015e655e3a727940477e5-large.jpg,Casual Pants;Female;Denim;Ripped
/content/drive/My Drive/iMaterialist2000/58ea289d5da2b61e3df7eaa8-large.jpg,Skirts;Blue;Green;Black;Red;Female;Vintage Retro
/content/drive/My Drive/iMaterialist2000/53a7bea5d6cb570cdd920af7-large.jpg,Tank Tops;Black;Female;Cotton;Racerback;Sleeveless;Printed
/content/drive/My Drive/iMaterialist2000/564f6595f8ed172266a69bcc-large.jpg,Male;Fleece;Round Neck;Long Sleeved;Printed
/content/drive/My Drive/iMaterialist2000/552247b5499cd41d34824ecb-large.jpg,Uniforms;Male;Camouflage
/content/drive/My Drive/iMaterialist2000/575cea961ba98160d88cda07-large.jpg,Dress Shirts;Purple;Male;Cotton;Collared;Long Sleeved
/content/drive/My Drive/iMaterialist2000/560b821a9cc96d111a923bac-large.jpg,Pullover Sweaters;Male;Collared;Long Sleeved;Printed
/content/drive/My Drive/iMaterialist2000/5a1e24f0f30c535d3726610f-large.jpg,Casual Dresses;Female;Round Neck;Long Sleeved;Vintage Retro
/content/drive/My Drive/iMaterialist2000/5a24c59c2b0a1c5b1d5a562f-large.jpg,Jackets;Blue;Black;Red;Female
/content/drive/My Drive/iMaterialist2000/568f4825fb3f30754466324b-large.jpg,Dresses;White;Female;Sweetheart Neckline;Geometric;Sleeveless;Bandage
/content/drive/My Drive/iMaterialist2000/53ae36a113e1b37e40a8996a-large.jpg,Dresses;Female;Round Neck;Long Sleeved;Two-Tone
/content/drive/My Drive/iMaterialist2000/554623f05135880c0af437fe-large.jpg,Shorts;Male;Cotton;Printed
/content/drive/My Drive/iMaterialist2000/57eae57440ea1779ed0ed230-large.jpg,Tank Tops;White;Female;Linen;Backless Dresses;Stripes;Sleeveless;Spaghetti Straps
/content/drive/My Drive/iMaterialist2000/556431f6eda5bb0e99323004-large.jpg,Dresses;Female;Round Neck;Sleeveless;Summer
/content/drive/My Drive/iMaterialist2000/56739f2c38b3e53ef444cbdd-large.jpg,Crop Tops;White;Neutral;Spandex;Polyester;Round Neck;Long Sleeved;Bodycon
/content/drive/My Drive/iMaterialist2000/5805a3498ad19a6c82526415-large.jpg,Dress Shirts;Male;Collared;Long Sleeved
/content/drive/My Drive/iMaterialist2000/53a1a261b980f05a32291a17-large.jpg,Dress Shirts;Male;Cotton;V-Necks;Short Sleeves;Printed
/content/drive/My Drive/iMaterialist2000/5954bebf408acc7aa88ebff3-large.jpg,Yoga Pants;Female
/content/drive/My Drive/iMaterialist2000/56a5b3e129512311fc099236-large.jpg,Cargo Pants;Green;Neutral;Camouflage;Short Sleeves
/content/drive/My Drive/iMaterialist2000/57a2fc32daf9055edb85bb85-large.jpg,Tank Tops;Black;Female;Chiffon;Racerback;Sleeveless
/content/drive/My Drive/iMaterialist2000/56da93f6ff66dd3c37b2d9f1-large.jpg,Costumes & Cosplay;Blue;Neutral;Round Neck;Long Sleeved;Printed
/content/drive/My Drive/iMaterialist2000/576f75b479857c77bfd6ed0d-large.jpg,Baggy Jeans;Clear;Male;Ripped;Long Sleeved
/content/drive/My Drive/iMaterialist2000/578676d67c897b0601b87581-large.jpg,Corsets;Purple;Yellow;Red;Neutral;Leopard And Cheetah
/content/drive/My Drive/iMaterialist2000/52922a5511b67c0d8d0232fb-large.jpg,Cardigans;Blue;Male;Knit;Round Neck;Long Sleeved
/content/drive/My Drive/iMaterialist2000/585d02b9924e204eebdbd3c7-large.jpg,Nightgowns;Female;Lace;Mesh;Long Sleeved
/content/drive/My Drive/iMaterialist2000/564d559d3f3ad10f20035a05-large.jpg,Skinny Jeans;Blue;Female;Denim
/content/drive/My Drive/iMaterialist2000/53fc35701c105e7497cc65fe-large.jpg,Skirts;Green;Female;Chiffon;Sleeveless;Pleated
/content/drive/My Drive/iMaterialist2000/53913df334067e5e4ee30d49-large.jpg,Orange;Female;Strapless;Rhinestone Studded
/content/drive/My Drive/iMaterialist2000/54f96bd6cffbbb47fea13f1c-large.jpg,Casual Dresses;Blue;Orange;Black;Female;Silk;Round Neck;Floral;Summer
/content/drive/My Drive/iMaterialist2000/556c9a1c352a901a17d5c8dc-large.jpg,Jumpsuits Overalls & Rompers;Neutral;Polyester;Floral;Sleeveless;Summer
/content/drive/My Drive/iMaterialist2000/548a8da88878a61254a9b59e-large.jpg,Trench Coats;Multi Color;Female;Twill;V-Necks
/content/drive/My Drive/iMaterialist2000/53732ac1717951509131b235-large.jpg,Undershirts;Blue;Gray;White;Yellow;Red;Male;Cotton;Round Neck;Short Sleeves;Embroidered
/content/drive/My Drive/iMaterialist2000/53c6055074fb267bab7fdcd9-large.jpg,T-Shirts;White;Red;Male;Cotton;Round Neck;Hearts;Short Sleeves;Printed
/content/drive/My Drive/iMaterialist2000/57a6e4911226ef1d6f857ad4-large.jpg,Bubble Coats;Female;Turtlenecks;Quilted;Long Sleeved
/content/drive/My Drive/iMaterialist2000/55b782ee25ad0440ad4d9285-large.jpg,Peacoats;Black;Male;Long Sleeved
/content/drive/My Drive/iMaterialist2000/51e21b2e7d41a236b4f0eb42-large.jpg,Beige;Female;Round Neck;Short Sleeves;Printed
/content/drive/My Drive/iMaterialist2000/527da7b5227d217449ed229b-large.jpg,Hoodies & Sweatshirts;Male;Cotton;Round Neck;Long Sleeved;Printed
/content/drive/My Drive/iMaterialist2000/5873c5284f42eb51cb5685f2-large.jpg,T-Shirts;Male;Round Neck;Short Sleeves
/content/drive/My Drive/iMaterialist2000/560b4f00e255ce21a37f615b-large.jpg,Party Dresses;Purple;Female;Organza;Collared;Ruffles;Sleeveless;Pleated
/content/drive/My Drive/iMaterialist2000/5a059309977da13c03ab0ccf-large.jpg,Jackets;Blue;Green;Black;Female
/content/drive/My Drive/iMaterialist2000/561c9d6f2e81e11ed5e13347-large.jpg,Cardigans;Female;Cashmere;Knit;Wool;V-Necks;Long Sleeved;Furry
/content/drive/My Drive/iMaterialist2000/59cb7741ec66126e7ce3417f-large.jpg,Jackets;Black;Female;Plush;Quilted;Furry
/content/drive/My Drive/iMaterialist2000/562ae1c3e521a4626e49a061-large.jpg,Skirts;Black;Female;Tulle;Lace;Round Neck;Mesh;Sleeveless;Spaghetti Straps
/content/drive/My Drive/iMaterialist2000/5850beac9a5d5a5687713dfd-large.jpg,Crop Tops;White;Female;Polyester;Round Neck;Long Sleeved;Bodycon
/content/drive/My Drive/iMaterialist2000/58467ef8764f480d7da7ad53-large.jpg,Jerseys;Neutral;Polyester;Camouflage
/content/drive/My Drive/iMaterialist2000/56e78da32368885c6b4c182e-large.jpg,Lingerie Sleepwear & Underwear;Black;White;Red;Female;Lace
/content/drive/My Drive/iMaterialist2000/53a463df43c7911da5d1490f-large.jpg,Dresses;Female;Denim;Round Neck;Checkered;Printed
/content/drive/My Drive/iMaterialist2000/5541e70d575a8c0c1d1d01d1-large.jpg,Casual Dresses;Female;Spandex;Round Neck;Leopard And Cheetah;Long Sleeved;Bodycon
/content/drive/My Drive/iMaterialist2000/55fd856f5ac53f428602b3f9-large.jpg,Fashion Sets;Female;Round Neck;Short Sleeves
/content/drive/My Drive/iMaterialist2000/58ac061316cb74526a9ed2a9-large.jpg,Shorts;Blue;Female;Denim;Ripped
/content/drive/My Drive/iMaterialist2000/52ce27871102b72832d5135c-large.jpg,Running Shoes;Neutral
/content/drive/My Drive/iMaterialist2000/5479384f3dabbe37b557edf3-large.jpg,Female;Chiffon;Round Neck;Leopard And Cheetah;Short Sleeves;Summer
/content/drive/My Drive/iMaterialist2000/58b0e67883d20655a38d825f-large.jpg,Dresses;Female;Round Neck;Floral;Sleeveless;Summer
/content/drive/My Drive/iMaterialist2000/545f953bb6f6570fb9780af3-large.jpg,Sweatpants;Neutral;Fleece;Round Neck;Long Sleeved;Printed
/content/drive/My Drive/iMaterialist2000/58feed554daa77305575845d-large.jpg,Shorts;Female;Denim;Ripped
/content/drive/My Drive/iMaterialist2000/5399210b34067e06737b195d-large.jpg,Dresses;Female;Tulle;Round Neck;Polka Dot;Sleeveless;Printed
/content/drive/My Drive/iMaterialist2000/53b6a4c50b8d537a5af112b6-large.jpg,Casual Dresses;Female;Round Neck;Short Sleeves;Summer
/content/drive/My Drive/iMaterialist2000/5445c7d5f420dd76faa30486-large.jpg,Casual Dresses;Female;Round Neck;Sleeveless;Bodycon
/content/drive/My Drive/iMaterialist2000/58355a05764f4801d412d0da-large.jpg,Leggings;Female
/content/drive/My Drive/iMaterialist2000/5a0c56c2518c1c7155082c99-large.jpg,Dance Wear;Neutral;Spaghetti Straps
/content/drive/My Drive/iMaterialist2000/557bc8c60a48424206bc359f-large.jpg,Blouses;Female;Chiffon;Round Neck;Short Sleeves
/content/drive/My Drive/iMaterialist2000/51ef9c067743c6377eef569d-large.jpg,Skirts;Female;Chiffon;Lace;Puff Sleeves;Summer
/content/drive/My Drive/iMaterialist2000/5739802aa436f060bd50c6cd-large.jpg,Dresses;Female;Leather;Round Neck;Sleeveless;Bandage
/content/drive/My Drive/iMaterialist2000/535ca78fd51bb37e5cadd9c3-large.jpg,Costumes & Cosplay;Female;V-Necks;Short Sleeves;Hollow-Out
/content/drive/My Drive/iMaterialist2000/58a6ade827f71c59d3e02899-large.jpg,Leggings;Female;Suede
/content/drive/My Drive/iMaterialist2000/594b0fad9789df49f34a10b2-large.jpg,Pullover Sweaters;Female;Round Neck;Long Sleeved;Furry
/content/drive/My Drive/iMaterialist2000/5422e6c405bb9b09f449b9cd-large.jpg,Leggings;Female;Spandex;Polyester;Galaxy;Printed
/content/drive/My Drive/iMaterialist2000/55ad1dee9a10d2327cc7c477-large.jpg,Prom Dresses;Female;Tulle;Sweetheart Neckline;Sequins;Strapless;Bodycon
/content/drive/My Drive/iMaterialist2000/57985489bddde4094bcb708e-large.jpg,Wedding Dresses;White;Female;Organza;Lace;Sweetheart Neckline;Strapless;Rhinestone Studded
/content/drive/My Drive/iMaterialist2000/564adda49ba12b331465bdab-large.jpg,Casual Dresses;Female;Cotton;Polyester;Round Neck;Short Sleeves;Summer
/content/drive/My Drive/iMaterialist2000/5471c8e78e1f7d0f5574dec4-large.jpg,Female;Knit;Round Neck;Long Sleeved;Printed
/content/drive/My Drive/iMaterialist2000/567e3e0c55e4d077a60ff407-large.jpg,Pencil Skirts;Female;Leather;Fringe
/content/drive/My Drive/iMaterialist2000/574e97a08fc2e060e9ab4ec0-large.jpg,Dresses;Female;Lace;Off The Shoulder;Long Sleeved;Summer
/content/drive/My Drive/iMaterialist2000/5493dccbb9b7e70d0784251f-large.jpg,Skinny Jeans;Male;Denim;Ripped;Vintage Retro
/content/drive/My Drive/iMaterialist2000/5458885c788f5f1693170d8b-large.jpg,Slippers;Female;Polka Dot;Printed
/content/drive/My Drive/iMaterialist2000/579194ae0f72450227fc5407-large.jpg,Casual Dresses;Female;Polyester;Pin Stripes;Sleeveless;Summer
/content/drive/My Drive/iMaterialist2000/5790e941ad7f077df5366f41-large.jpg,Black;Female
/content/drive/My Drive/iMaterialist2000/582edaed491b931e9b9b3f89-large.jpg,Cardigans;Black;Red;Female;Knit;Turtlenecks;Long Sleeved
/content/drive/My Drive/iMaterialist2000/53bb56d1d7144e0ebf6d76ea-large.jpg,Custom Made Clothing;Blue;Female;Lace;Turtlenecks;Ruffles;Sleeveless;Pleated
/content/drive/My Drive/iMaterialist2000/58846c178339e070d9959ad8-large.jpg,Skirts;Black;Yellow;Red;Female;Polyester;Round Neck;Pleated
