id,gender,masterCategory,subCategory,articleType,baseColour,season,usage,fname
25941,Women,Accessories,Scarves,Scarves,Yellow,Summer,Casual,25941.jpg
7831,Men,Apparel,Topwear,Tshirts,Red,Fall,Casual,7831.jpg
49626,Women,Apparel,Topwear,Tunics,White,Summer,Casual,49626.jpg
58801,Men,Apparel,Topwear,Shirts,Green,Fall,Casual,58801.jpg
40151,Boys,Apparel,Topwear,Tshirts,White,Summer,Casual,40151.jpg
28750,Women,Apparel,Topwear,Kurtas,Olive,Summer,Ethnic,28750.jpg
33609,Women,Accessories,Wallets,Wallets,Black,Summer,Casual,33609.jpg
2190,Men,Apparel,Bottomwear,Track Pants,Grey,Fall,Sports,2190.jpg
58121,Women,Accessories,Jewellery,Earrings,Silver,Fall,Casual,58121.jpg
17120,Women,Accessories,Bags,Handbags,Black,Winter,Casual,17120.jpg
9825,Women,Apparel,Topwear,Tshirts,Peach,Fall,Casual,9825.jpg
14470,Women,Footwear,Shoes,Heels,Tan,Summer,Casual,14470.jpg
12501,Men,Apparel,Topwear,Tshirts,Green,Fall,Casual,12501.jpg
28559,Men,Apparel,Topwear,Tshirts,Red,Summer,Casual,28559.jpg
12425,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,Casual,12425.jpg
6804,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,Casual,6804.jpg
25865,Unisex,Accessories,Bags,Backpacks,Blue,Winter,Casual,25865.jpg
5832,Women,Apparel,Topwear,Tshirts,Yellow,Summer,Casual,5832.jpg
10226,Women,Accessories,Bags,Handbags,Black,Winter,Casual,10226.jpg
28143,Men,Apparel,Bottomwear,Shorts,Navy Blue,Fall,Casual,28143.jpg
26606,Men,Footwear,Shoes,Sports Shoes,White,Summer,Sports,26606.jpg
5833,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual,5833.jpg
33938,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,33938.jpg
56692,Men,Apparel,Topwear,Kurtas,Navy Blue,Summer,Ethnic,56692.jpg
38840,Women,Apparel,Dress,Dresses,Black,Summer,Casual,38840.jpg
33627,Women,Accessories,Wallets,Wallets,Pink,Summer,Casual,33627.jpg
29408,Men,Accessories,Watches,Watches,Black,Winter,Casual,29408.jpg
6866,Women,Apparel,Bottomwear,Leggings,Black,Summer,Ethnic,6866.jpg
53786,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,Casual,53786.jpg
14041,Men,Apparel,Topwear,Shirts,Brown,Winter,Casual,14041.jpg
15304,Women,Footwear,Shoes,Sports Shoes,White,Fall,Sports,15304.jpg
34004,Girls,Apparel,Topwear,Tops,White,Summer,Casual,34004.jpg
28931,Men,Apparel,Topwear,Tshirts,Purple,Summer,Casual,28931.jpg
29461,Women,Free Items,Free Gifts,Free Gifts,White,Winter,Casual,29461.jpg
16973,Men,Footwear,Sandal,Sandals,Olive,Fall,Casual,16973.jpg
15650,Men,Apparel,Topwear,Tshirts,White,Fall,Sports,15650.jpg
50464,Men,Apparel,Innerwear,Briefs,Navy Blue,Summer,Casual,50464.jpg
48067,Men,Apparel,Topwear,Tshirts,Brown,Summer,Casual,48067.jpg
17781,Men,Accessories,Ties,Ties,Brown,Fall,Formal,17781.jpg
11254,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,Casual,11254.jpg
19323,Men,Apparel,Topwear,Sweatshirts,Navy Blue,Fall,Casual,19323.jpg
33566,Women,Apparel,Topwear,Tshirts,White,Summer,Casual,33566.jpg
10211,Women,Accessories,Bags,Handbags,Grey,Winter,Casual,10211.jpg
6555,Unisex,Accessories,Bags,Backpacks,Grey,Summer,Casual,6555.jpg
55087,Women,Personal Care,Skin Care,Face Wash and Cleanser,White,Spring,Casual,55087.jpg
52505,Women,Apparel,Loungewear and Nightwear,Bath Robe,Off White,Winter,Casual,52505.jpg
13356,Women,Footwear,Shoes,Casual Shoes,Silver,Fall,Casual,13356.jpg
59144,Women,Footwear,Shoes,Heels,Black,Fall,Casual,59144.jpg
1852,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual,1852.jpg
27428,Women,Apparel,Topwear,Tshirts,Black,Fall,Casual,27428.jpg
22072,Women,Apparel,Topwear,Kurtas,Green,Fall,Ethnic,22072.jpg
56199,Women,Accessories,Jewellery,Jewellery Set,Gold,Winter,Casual,56199.jpg
32228,Women,Apparel,Topwear,Kurtas,Mustard,Summer,Ethnic,32228.jpg
51513,Men,Accessories,Watches,Watches,Silver,Winter,Casual,51513.jpg
22621,Men,Apparel,Topwear,Tshirts,Black,Fall,Sports,22621.jpg
18176,Boys,Apparel,Topwear,Sweatshirts,Green,Fall,Casual,18176.jpg
54842,Women,Accessories,Jewellery,Jewellery Set,Blue,Fall,Casual,54842.jpg
20825,Men,Footwear,Shoes,Casual Shoes,White,Winter,Casual,20825.jpg
33583,Men,Apparel,Topwear,Tshirts,Green,Summer,Casual,33583.jpg
8188,Men,Apparel,Topwear,Shirts,Purple,Summer,Casual,8188.jpg
9609,Men,Apparel,Topwear,Shirts,Purple,Fall,Casual,9609.jpg
46316,Men,Accessories,Watches,Watches,White,Winter,Casual,46316.jpg
1812,Men,Apparel,Topwear,Tshirts,Green,Fall,Sports,1812.jpg
49107,Women,Personal Care,Nails,Nail Polish,Maroon,Spring,Casual,49107.jpg
3206,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual,3206.jpg
39517,Unisex,Accessories,Bags,Laptop Bag,Black,Summer,Casual,39517.jpg
1868,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,1868.jpg
56127,Women,Personal Care,Makeup,Foundation and Primer,Skin,Spring,Casual,56127.jpg
51403,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,Casual,51403.jpg
32803,Women,Footwear,Flip Flops,Flip Flops,Purple,Winter,Casual,32803.jpg
29193,Women,Accessories,Bags,Handbags,Multi,Summer,Casual,29193.jpg
3229,Men,Footwear,Shoes,Sports Shoes,Black,Fall,Sports,3229.jpg
4860,Men,Apparel,Topwear,Tshirts,Blue,Summer,Sports,4860.jpg
22218,Women,Apparel,Topwear,Tshirts,Maroon,Fall,Casual,22218.jpg
4111,Men,Footwear,Sandal,Sandals,Black,Summer,Casual,4111.jpg
55476,Women,Personal Care,Lips,Lip Liner,Pink,Spring,Casual,55476.jpg
18079,Men,Apparel,Innerwear,Briefs,Black,Summer,Casual,18079.jpg
13000,Women,Footwear,Shoes,Heels,Black,Winter,Casual,13000.jpg
42133,Men,Footwear,Shoes,Casual Shoes,Grey,Summer,Casual,42133.jpg
56238,Men,Apparel,Loungewear and Nightwear,Night suits,Navy Blue,Summer,Casual,56238.jpg
18032,Women,Accessories,Bags,Handbags,Beige,Winter,Casual,18032.jpg
5770,Women,Apparel,Topwear,Tops,Purple,Summer,Casual,5770.jpg
33760,Women,Apparel,Topwear,Tops,White,Summer,Casual,33760.jpg
12505,Women,Apparel,Topwear,Tops,Black,Fall,Casual,12505.jpg
18312,Men,Apparel,Topwear,Sweaters,Grey,Summer,Casual,18312.jpg
11928,Women,Footwear,Shoes,Sports Shoes,White,Fall,Sports,11928.jpg
54730,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Summer,Casual,54730.jpg
42105,Men,Apparel,Bottomwear,Shorts,Grey,Spring,Casual,42105.jpg
47191,Men,Footwear,Shoes,Formal Shoes,Black,Summer,Formal,47191.jpg
17028,Men,Footwear,Flip Flops,Flip Flops,Grey,Spring,Casual,17028.jpg
32025,Men,Accessories,Socks,Socks,Cream,Summer,Casual,32025.jpg
47681,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Spring,Casual,47681.jpg
57366,Women,Apparel,Innerwear,Briefs,Pink,Winter,Casual,57366.jpg
10499,Women,Apparel,Topwear,Tshirts,Yellow,Fall,Casual,10499.jpg
27313,Women,Personal Care,Fragrance,Deodorant,Lavender,Spring,Casual,27313.jpg
2801,Men,Footwear,Sandal,Sandals,Black,Fall,Casual,2801.jpg
2233,Men,Footwear,Sandal,Sandals,Black,Fall,Casual,2233.jpg
48734,Men,Accessories,Jewellery,Bangle,Steel,Summer,Casual,48734.jpg
51005,Women,Apparel,Innerwear,Bra,Purple,Summer,Casual,51005.jpg
59668,Women,Apparel,Saree,Sarees,Multi,Fall,Ethnic,59668.jpg
56232,Men,Apparel,Loungewear and Nightwear,Night suits,Blue,Summer,Casual,56232.jpg
17290,Men,Apparel,Topwear,Sweaters,Grey,Fall,Casual,17290.jpg
20477,Women,Accessories,Wallets,Wallets,Beige,Winter,Casual,20477.jpg
33386,Women,Accessories,Bags,Handbags,Purple,Summer,Casual,33386.jpg
2699,Girls,Apparel,Dress,Dresses,Pink,Summer,Casual,2699.jpg
22705,Men,Footwear,Shoes,Casual Shoes,White,Fall,Casual,22705.jpg
30073,Men,Accessories,Watches,Watches,Black,Winter,Casual,30073.jpg
51530,Women,Accessories,Watches,Watches,Silver,Summer,Casual,51530.jpg
15332,Men,Apparel,Bottomwear,Track Pants,Off White,Fall,Sports,15332.jpg
24590,Women,Apparel,Topwear,Kurtas,Blue,Fall,Ethnic,24590.jpg
10845,Men,Apparel,Topwear,Tshirts,Red,Fall,Casual,10845.jpg
55885,Women,Personal Care,Nails,Nail Polish,White,Spring,Casual,55885.jpg
6291,Men,Apparel,Topwear,Tshirts,Red,Summer,Casual,6291.jpg
7525,Men,Apparel,Topwear,Tshirts,Red,Summer,Sports,7525.jpg
36127,Men,Accessories,Wallets,Wallets,Brown,Fall,Casual,36127.jpg
37657,Men,Accessories,Socks,Socks,White,Summer,Casual,37657.jpg
28590,Men,Accessories,Belts,Belts,Black,Summer,Casual,28590.jpg
34871,Women,Accessories,Bags,Handbags,Multi,Summer,Casual,34871.jpg
52376,Women,Apparel,Loungewear and Nightwear,Nightdress,Peach,Winter,Casual,52376.jpg
36853,Men,Apparel,Topwear,Shirts,White,Summer,Casual,36853.jpg
44273,Men,Accessories,Wallets,Wallets,Black,Summer,Formal,44273.jpg
36232,Women,Footwear,Shoes,Sports Shoes,White,Summer,Sports,36232.jpg
59467,Women,Accessories,Jewellery,Ring,Silver,Summer,Casual,59467.jpg
47575,Women,Footwear,Shoes,Heels,Brown,Winter,Casual,47575.jpg
33687,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,Casual,33687.jpg
46617,Women,Footwear,Shoes,Heels,Gold,Winter,Casual,46617.jpg
24663,Unisex,Footwear,Shoes,Casual Shoes,Red,Summer,Casual,24663.jpg
7173,Men,Apparel,Topwear,Shirts,Black,Fall,Casual,7173.jpg
52324,Women,Accessories,Jewellery,Bangle,Black,Winter,Casual,52324.jpg
19649,Women,Apparel,Topwear,Tops,Magenta,Fall,Casual,19649.jpg
46815,Girls,Apparel,Topwear,Tops,Yellow,Summer,Casual,46815.jpg
5885,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual,5885.jpg
40301,Unisex,Footwear,Sandal,Sandals,Charcoal,Winter,Casual,40301.jpg
28368,Men,Accessories,Eyewear,Sunglasses,Copper,Winter,Casual,28368.jpg
46577,Women,Accessories,Watches,Watches,Blue,Winter,Casual,46577.jpg
18725,Women,Apparel,Topwear,Sweaters,Purple,Fall,Casual,18725.jpg
55929,Women,Personal Care,Nails,Nail Polish,Purple,Spring,Casual,55929.jpg
43291,Women,Accessories,Bags,Handbags,Grey,Summer,Casual,43291.jpg
10136,Women,Accessories,Watches,Watches,Steel,Winter,Casual,10136.jpg
23837,Men,Footwear,Shoes,Sports Shoes,White,Fall,Sports,23837.jpg
29156,Men,Apparel,Topwear,Tshirts,Red,Summer,Casual,29156.jpg
30637,Women,Apparel,Bottomwear,Shorts,Red,Summer,Sports,30637.jpg
34136,Men,Accessories,Wallets,Wallets,Black,Summer,Casual,34136.jpg
28684,Men,Apparel,Topwear,Tshirts,Cream,Summer,Casual,28684.jpg
24006,Men,Apparel,Topwear,Shirts,White,Summer,Casual,24006.jpg
17260,Men,Apparel,Topwear,Tshirts,Cream,Fall,Casual,17260.jpg
44585,Men,Apparel,Bottomwear,Jeans,Black,Summer,Casual,44585.jpg
44134,Men,Personal Care,Fragrance,Perfume and Body Mist,Grey,Spring,Casual,44134.jpg
11160,Men,Accessories,Ties,Ties,Grey,Fall,Formal,11160.jpg
34155,Girls,Apparel,Topwear,Tops,Magenta,Summer,Casual,34155.jpg
48488,Women,Apparel,Topwear,Tops,Black,Summer,Casual,48488.jpg
5224,Unisex,Accessories,Bags,Messenger Bag,Blue,Winter,Casual,5224.jpg
33559,Women,Apparel,Topwear,Tshirts,Blue,Summer,Casual,33559.jpg
16623,Men,Apparel,Bottomwear,Trousers,Brown,Fall,Casual,16623.jpg
52912,Women,Apparel,Saree,Sarees,Green,Fall,Ethnic,52912.jpg
30495,Women,Apparel,Innerwear,Bra,Beige,Summer,Casual,30495.jpg
56048,Women,Personal Care,Lips,Lipstick,Maroon,Spring,Casual,56048.jpg
33912,Men,Accessories,Watches,Watches,Black,Winter,Casual,33912.jpg
55132,Women,Personal Care,Nails,Nail Polish,White,Spring,Casual,55132.jpg
6526,Women,Apparel,Bottomwear,Track Pants,Black,Summer,Sports,6526.jpg
32525,Men,Personal Care,Fragrance,Perfume and Body Mist,Silver,Spring,Casual,32525.jpg
33955,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,33955.jpg
24364,Women,Apparel,Topwear,Kurtas,Green,Fall,Ethnic,24364.jpg
20447,Men,Footwear,Shoes,Casual Shoes,Grey,Fall,Casual,20447.jpg
34085,Men,Footwear,Shoes,Casual Shoes,Blue,Summer,Casual,34085.jpg
25180,Women,Accessories,Bags,Handbags,Brown,Winter,Casual,25180.jpg
11808,Women,Apparel,Topwear,Kurtas,Maroon,Fall,Ethnic,11808.jpg
37238,Women,Footwear,Shoes,Flats,Blue,Summer,Casual,37238.jpg
51713,Unisex,Accessories,Eyewear,Sunglasses,Black,Winter,Casual,51713.jpg
31994,Men,Accessories,Socks,Socks,Khaki,Summer,Formal,31994.jpg
7401,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,Casual,7401.jpg
44003,Women,Personal Care,Fragrance,Perfume and Body Mist,White,Spring,Casual,44003.jpg
13229,Men,Apparel,Bottomwear,Trousers,Navy Blue,Fall,Casual,13229.jpg
49883,Women,Accessories,Watches,Watches,White,Winter,Casual,49883.jpg
29042,Men,Apparel,Bottomwear,Track Pants,Black,Fall,Sports,29042.jpg
21393,Men,Apparel,Topwear,Tshirts,Blue,Fall,Casual,21393.jpg
6539,Unisex,Accessories,Bags,Backpacks,Blue,Summer,Casual,6539.jpg
10883,Men,Apparel,Topwear,Tshirts,Beige,Fall,Casual,10883.jpg
21680,Men,Accessories,Watches,Watches,Blue,Winter,Casual,21680.jpg
49946,Men,Apparel,Loungewear and Nightwear,Lounge Shorts,Navy Blue,Summer,Casual,49946.jpg
54525,Men,Footwear,Shoes,Sports Shoes,Grey,Fall,Sports,54525.jpg
59615,Women,Apparel,Saree,Sarees,Green,Fall,Ethnic,59615.jpg
13137,Men,Footwear,Shoes,Casual Shoes,Green,Fall,Casual,13137.jpg
39341,Men,Footwear,Shoes,Casual Shoes,White,Summer,Casual,39341.jpg
54573,Women,Apparel,Topwear,Kurtas,Coffee Brown,Summer,Ethnic,54573.jpg
49701,Men,Accessories,Ties,Ties,Red,Summer,Casual,49701.jpg
33851,Men,Footwear,Shoes,Casual Shoes,Green,Summer,Casual,33851.jpg
12990,Unisex,Footwear,Shoes,Sports Shoes,Purple,Fall,Sports,12990.jpg
28785,Women,Apparel,Innerwear,Briefs,Maroon,Summer,Casual,28785.jpg
5166,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual,5166.jpg
5537,Men,Footwear,Shoes,Sports Shoes,Black,Summer,Sports,5537.jpg
56869,Women,Footwear,Shoes,Heels,Black,Winter,Casual,56869.jpg
32596,Women,Apparel,Topwear,Tops,Peach,Summer,Casual,32596.jpg
2607,Men,Apparel,Topwear,Tshirts,Black,Fall,Sports,2607.jpg
41986,Boys,Apparel,Topwear,Tshirts,Navy Blue,Summer,Casual,41986.jpg
36475,Women,Apparel,Topwear,Kurtas,Purple,Summer,Ethnic,36475.jpg
37579,Girls,Accessories,Gloves,Gloves,White,Summer,Casual,37579.jpg
15816,Men,Apparel,Innerwear,Briefs,Maroon,Summer,Casual,15816.jpg
26534,Men,Footwear,Shoes,Casual Shoes,Red,Fall,Casual,26534.jpg
30909,Women,Apparel,Topwear,Tops,Green,Summer,Ethnic,30909.jpg
41984,Boys,Apparel,Topwear,Tshirts,White,Summer,Casual,41984.jpg
48193,Men,Accessories,Eyewear,Sunglasses,Black,Winter,Casual,48193.jpg
8486,Women,Apparel,Dress,Dresses,Blue,Fall,Casual,8486.jpg
3193,Men,Apparel,Topwear,Tshirts,Beige,Summer,Casual,3193.jpg
17135,Women,Accessories,Bags,Handbags,Black,Winter,Casual,17135.jpg
30948,Women,Apparel,Topwear,Tops,Red,Summer,Ethnic,30948.jpg
28475,Women,Apparel,Topwear,Kurtas,Blue,Summer,Ethnic,28475.jpg
59996,Women,Apparel,Dress,Dresses,Purple,Summer,Casual,59996.jpg
10027,Women,Apparel,Topwear,Tshirts,White,Fall,Sports,10027.jpg
48133,Women,Accessories,Wallets,Wallets,Multi,Winter,Casual,48133.jpg
47406,Women,Accessories,Wallets,Wallets,Red,Summer,Casual,47406.jpg
7790,Men,Apparel,Topwear,Tshirts,Olive,Fall,Casual,7790.jpg
24161,Women,Apparel,Topwear,Kurtas,Blue,Fall,Ethnic,24161.jpg
12706,Men,Footwear,Shoes,Sports Shoes,White,Fall,Sports,12706.jpg
34387,Men,Apparel,Topwear,Tshirts,Red,Summer,Casual,34387.jpg
26927,Women,Apparel,Dress,Dresses,Black,Summer,Casual,26927.jpg
28754,Women,Apparel,Topwear,Kurtas,Blue,Summer,Ethnic,28754.jpg
35045,Women,Apparel,Topwear,Kurtas,Green,Summer,Ethnic,35045.jpg
55074,Women,Personal Care,Makeup,Kajal and Eyeliner,Sea Green,Spring,Casual,55074.jpg
23204,Men,Apparel,Topwear,Shirts,Green,Fall,Casual,23204.jpg
58686,Women,Apparel,Topwear,Kurtas,Blue,Fall,Ethnic,58686.jpg
55474,Women,Personal Care,Lips,Lip Liner,Purple,Spring,Casual,55474.jpg
47451,Women,Footwear,Shoes,Flats,Brown,Summer,Casual,47451.jpg
41594,Men,Apparel,Topwear,Shirts,Grey,Summer,Casual,41594.jpg
11791,Women,Apparel,Topwear,Kurtas,Navy Blue,Fall,Ethnic,11791.jpg
46601,Women,Footwear,Shoes,Heels,Gold,Winter,Casual,46601.jpg
7141,Women,Apparel,Topwear,Tunics,Gold,Fall,Casual,7141.jpg
26727,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual,26727.jpg
13053,Women,Accessories,Watches,Watches,Black,Winter,Casual,13053.jpg
44884,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual,44884.jpg
51625,Women,Accessories,Watches,Watches,Purple,Winter,Casual,51625.jpg
56703,Men,Apparel,Topwear,Kurtas,Beige,Summer,Ethnic,56703.jpg
15811,Men,Apparel,Innerwear,Briefs,Black,Summer,Casual,15811.jpg
18851,Men,Apparel,Topwear,Tshirts,Red,Fall,Casual,18851.jpg
49851,Unisex,Accessories,Watches,Watches,Black,Winter,Casual,49851.jpg
30341,Men,Apparel,Topwear,Tshirts,Off White,Summer,Casual,30341.jpg
32191,Men,Footwear,Shoes,Sports Shoes,Blue,Summer,Sports,32191.jpg
6180,Women,Footwear,Flip Flops,Flip Flops,White,Summer,Casual,6180.jpg
4202,Boys,Apparel,Topwear,Tshirts,Navy Blue,Summer,Casual,4202.jpg
49118,Women,Personal Care,Lips,Lipstick,Pink,Spring,Casual,49118.jpg
7652,Men,Apparel,Topwear,Tshirts,White,Fall,Sports,7652.jpg
39344,Men,Apparel,Topwear,Tshirts,Green,Fall,Casual,39344.jpg
22378,Men,Apparel,Topwear,Shirts,Purple,Fall,Casual,22378.jpg
22247,Men,Footwear,Sandal,Sandals,Grey,Fall,Casual,22247.jpg
27614,Men,Apparel,Bottomwear,Trousers,Beige,Summer,Casual,27614.jpg
49761,Women,Apparel,Bottomwear,Leggings,White,Summer,Casual,49761.jpg
51660,Men,Accessories,Watches,Watches,Black,Winter,Casual,51660.jpg
16861,Men,Accessories,Eyewear,Sunglasses,Brown,Winter,Casual,16861.jpg
58734,Men,Apparel,Topwear,Tshirts,Red,Fall,Sports,58734.jpg
8310,Women,Accessories,Bags,Handbags,Grey,Winter,Casual,8310.jpg
26535,Men,Footwear,Shoes,Casual Shoes,Blue,Summer,Casual,26535.jpg
22041,Women,Apparel,Topwear,Kurtas,Cream,Fall,Ethnic,22041.jpg
27554,Men,Apparel,Topwear,Shirts,Purple,Summer,Formal,27554.jpg
27274,Women,Apparel,Topwear,Kurtis,Purple,Fall,Ethnic,27274.jpg
39983,Men,Footwear,Shoes,Casual Shoes,Black,Winter,Casual,39983.jpg
2477,Men,Footwear,Shoes,Sports Shoes,Blue,Fall,Sports,2477.jpg
3068,Women,Apparel,Topwear,Tshirts,Yellow,Summer,Casual,3068.jpg
31275,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual,31275.jpg
1615,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,Casual,1615.jpg
48163,Women,Accessories,Wallets,Wallets,Blue,Winter,Casual,48163.jpg
17222,Men,Accessories,Eyewear,Sunglasses,Blue,Winter,Casual,17222.jpg
11768,Men,Apparel,Topwear,Tshirts,White,Fall,Casual,11768.jpg
14118,Men,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,14118.jpg
12930,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,Casual,12930.jpg
12589,Unisex,Apparel,Topwear,Tshirts,Brown,Fall,Casual,12589.jpg
5288,Men,Footwear,Sandal,Sandals,Brown,Summer,Casual,5288.jpg
20135,Women,Apparel,Topwear,Shirts,Blue,Fall,Casual,20135.jpg
53585,Men,Accessories,Watches,Watches,Blue,Winter,Casual,53585.jpg
21918,Women,Apparel,Topwear,Kurtas,Purple,Fall,Ethnic,21918.jpg
49478,Men,Footwear,Shoes,Casual Shoes,Grey,Summer,Casual,49478.jpg
10658,Women,Apparel,Topwear,Tops,White,Fall,Casual,10658.jpg
47354,Women,Accessories,Bags,Handbags,Olive,Fall,Casual,47354.jpg
16951,Men,Accessories,Eyewear,Sunglasses,Black,Winter,Casual,16951.jpg
11109,Men,Apparel,Topwear,Shirts,Black,Fall,Formal,11109.jpg
38213,Men,Accessories,Eyewear,Sunglasses,Brown,Winter,Casual,38213.jpg
31926,Women,Accessories,Bags,Clutches,Blue,Summer,Casual,31926.jpg
57976,Women,Apparel,Saree,Sarees,Pink,Summer,Ethnic,57976.jpg
48578,Men,Accessories,Jewellery,Bracelet,Steel,Summer,Casual,48578.jpg
